7253	4700	58000.0
7240	4694	59000.0
7226	4689	60000.0
7028	4425	134000.0
7027	4416	135000.0
7027	4410	136000.0
7027	4407	137000.0
7548	4435	244000.0
7558	4445	245000.0
7568	4455	246000.0
8977	3857	385000.0
8990	3851	386000.0
9003	3845	387000.0
9830	3142	501000.0
9841	3129	502000.0
9852	3115	503000.0
7253	4700	58000.0
7240	4694	59000.0
7226	4689	60000.0
7028	4425	134000.0
7027	4416	135000.0
7027	4410	136000.0
7027	4407	137000.0
7548	4435	244000.0
7558	4445	245000.0
7568	4455	246000.0
8977	3857	385000.0
8990	3851	386000.0
9003	3845	387000.0
9830	3142	501000.0
9841	3129	502000.0
9852	3115	503000.0
7253	4700	58000.0
7240	4694	59000.0
7226	4689	60000.0
7028	4425	134000.0
7027	4416	135000.0
7027	4410	136000.0
7027	4407	137000.0
7548	4435	244000.0
7558	4445	245000.0
7568	4455	246000.0
8977	3857	385000.0
8990	3851	386000.0
9003	3845	387000.0
9830	3142	501000.0
9841	3129	502000.0
9852	3115	503000.0
10264	2357	614000.0
10268	2354	615000.0
7253	4700	58000.0
7240	4694	59000.0
7226	4689	60000.0
7028	4425	134000.0
7027	4416	135000.0
7027	4410	136000.0
7027	4407	137000.0
7548	4435	244000.0
7558	4445	245000.0
7568	4455	246000.0
8977	3857	385000.0
8990	3851	386000.0
9003	3845	387000.0
9830	3142	501000.0
9841	3129	502000.0
9852	3115	503000.0
10264	2357	614000.0
10268	2354	615000.0
7253	4700	58000.0
7240	4694	59000.0
7226	4689	60000.0
7028	4425	134000.0
7027	4416	135000.0
7027	4410	136000.0
7027	4407	137000.0
7548	4435	244000.0
7558	4445	245000.0
7568	4455	246000.0
8977	3857	385000.0
8990	3851	386000.0
9003	3845	387000.0
9830	3142	501000.0
9841	3129	502000.0
9852	3115	503000.0
10264	2357	614000.0
10268	2354	615000.0
9812	3160	222000.0
9801	3174	223000.0
9788	3190	224000.0
9329	3640	296000.0
9317	3649	297000.0
8370	4184	368000.0
8361	4197	369000.0
8352	4210	370000.0
9812	3160	222000.0
9801	3174	223000.0
9788	3190	224000.0
9329	3640	296000.0
9317	3649	297000.0
9304	3658	298000.0
8370	4184	368000.0
8361	4197	369000.0
8352	4210	370000.0
7066	4289	555000.0
7051	4293	556000.0
7295	4748	657000.0
7302	4755	658000.0
7307	4760	659000.0
9812	3160	222000.0
9801	3174	223000.0
9788	3190	224000.0
9329	3640	296000.0
9317	3649	297000.0
9304	3658	298000.0
8370	4184	368000.0
8361	4197	369000.0
8352	4210	370000.0
7066	4289	555000.0
7051	4293	556000.0
7295	4748	657000.0
7302	4755	658000.0
7307	4760	659000.0
9812	3160	222000.0
9801	3174	223000.0
9788	3190	224000.0
9329	3640	296000.0
9317	3649	297000.0
9304	3658	298000.0
8370	4184	368000.0
8361	4197	369000.0
8352	4210	370000.0
7066	4289	555000.0
7051	4293	556000.0
7295	4748	657000.0
7302	4755	658000.0
7307	4760	659000.0
6145	4782	2205000.0
6158	4780	2206000.0
6168	4779	2207000.0
7028	4426	2454000.0
7027	4417	2455000.0
7027	4411	2456000.0
5743	4336	3440000.0
5729	4338	3441000.0
5717	4340	3442000.0
6145	4782	2205000.0
6158	4780	2206000.0
6168	4779	2207000.0
6176	4778	2208000.0
7028	4426	2454000.0
7027	4417	2455000.0
5743	4336	3440000.0
5729	4338	3441000.0
6145	4782	2205000.0
6158	4780	2206000.0
6168	4779	2207000.0
6176	4778	2208000.0
7028	4426	2454000.0
7027	4417	2455000.0
7027	4411	2456000.0
5743	4336	3440000.0
5729	4338	3441000.0
5717	4340	3442000.0
5708	4341	3443000.0
